student_id,plan_key,major,degree_type,admission_year,needs_rem_arabic,needs_rem_english,needs_rem_math,status,semesters_taken,final_cum_gpa,total_passed_hrs
202400034,CS_Technical,CS,Technical,2024,False,True,False,Active,4,3.05,42
202200035,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,8,2.91,90
202300036,CS_Bachelor,CS,Bachelor,2023,False,True,False,Active,7,2.94,78
202100037,Cyber_Technical,Cyber,Technical,2021,False,False,False,Graduated,10,2.99,105
202400038,AI_Bachelor,AI,Bachelor,2024,False,True,False,Active,4,3.06,47
202000039,CS_Technical,CS,Technical,2020,False,True,False,Graduated,9,3.1,105
202200040,AI_Technical,AI,Technical,2022,False,False,False,Active,8,2.94,94
202400041,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,3,3.07,42
202500042,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.93,15
202200043,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,7,2.99,91
202200044,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,9,2.9,96
202200045,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,8,2.94,110
202000046,CS_Bachelor,CS,Bachelor,2020,False,False,False,Graduated,14,2.87,135
202200047,AI_Bachelor,AI,Bachelor,2022,True,False,False,Active,8,2.69,96
202400048,CS_Technical,CS,Technical,2024,False,False,False,Active,4,2.84,42
202100049,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,12,2.83,119
202500050,AI_Technical,AI,Technical,2025,False,True,False,Active,1,3.2,15
202200051,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,8,3.14,99
202100052,CS_Technical,CS,Technical,2021,True,False,False,Graduated,9,2.98,105
201900053,CS_Technical,CS,Technical,2019,False,False,False,Graduated,9,2.8,105
202200054,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,9,2.96,99
202100055,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,11,3.23,105
202100056,AI_Technical,AI,Technical,2021,False,True,False,Graduated,9,2.84,108
202300057,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,5,2.76,62
201900058,Cyber_Bachelor,Cyber,Bachelor,2019,True,False,True,Graduated,13,2.91,135
202400059,AI_Bachelor,AI,Bachelor,2024,False,False,True,Active,3,3.04,46
202400060,AI_Technical,AI,Technical,2024,False,False,False,Active,4,2.88,43
202300061,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,5,3.0,69
202100062,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,12,2.98,125
202000063,CS_Technical,CS,Technical,2020,False,True,False,Graduated,10,2.8,105
202200064,CS_Bachelor,CS,Bachelor,2022,False,True,False,Active,10,2.92,114
202100065,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,11,3.12,117
201900066,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,12,3.07,135
202000067,Cyber_Technical,Cyber,Technical,2020,False,False,False,Graduated,10,2.92,105
202100068,CS_Bachelor,CS,Bachelor,2021,False,False,True,Active,11,3.03,129
202200069,AI_Bachelor,AI,Bachelor,2022,False,False,False,Active,8,3.07,96
202000070,Cyber_Technical,Cyber,Technical,2020,False,True,True,Graduated,9,3.18,105
202400071,Cyber_Technical,Cyber,Technical,2024,False,True,False,Active,4,3.13,43
202300072,Cyber_Bachelor,Cyber,Bachelor,2023,True,False,False,Active,6,3.08,75
202400073,CS_Technical,CS,Technical,2024,False,False,False,Active,4,3.14,40
202200074,CS_Technical,CS,Technical,2022,False,True,False,Graduated,9,3.15,105
202200075,CS_Technical,CS,Technical,2022,False,False,False,Active,8,2.83,96
202500076,AI_Bachelor,AI,Bachelor,2025,False,True,False,Active,1,2.86,14
202000077,AI_Bachelor,AI,Bachelor,2020,False,True,False,Active,13,2.93,135
202500078,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.99,15
202100079,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,9,3.02,129
202400080,CS_Bachelor,CS,Bachelor,2024,False,False,True,Active,4,2.94,46
201900081,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,12,2.95,135
202200082,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,8,3.22,99
202300083,AI_Technical,AI,Technical,2023,True,False,False,Active,6,3.02,76
202000084,Cyber_Technical,Cyber,Technical,2020,True,False,False,Graduated,9,3.09,105
202100085,AI_Bachelor,AI,Bachelor,2021,False,False,True,Active,11,3.0,129
201900086,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,3.03,135
202200087,AI_Technical,AI,Technical,2022,False,False,False,Active,8,2.82,94
202300088,AI_Technical,AI,Technical,2023,False,True,False,Active,5,3.04,73
202400089,CS_Bachelor,CS,Bachelor,2024,False,False,False,Active,3,3.0,47
202500090,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,2.5,12
202200091,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,8,2.95,99
202400092,Cyber_Bachelor,Cyber,Bachelor,2024,True,False,False,Active,4,2.9,47
202300093,AI_Bachelor,AI,Bachelor,2023,True,False,False,Active,5,2.68,68
202000094,CS_Bachelor,CS,Bachelor,2020,False,True,False,Graduated,12,2.91,135
202400095,AI_Technical,AI,Technical,2024,False,False,False,Active,4,3.08,45
202400096,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,3,2.63,47
202000097,Cyber_Bachelor,Cyber,Bachelor,2020,False,True,False,Graduated,14,2.99,135
202500098,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,3.04,15
202500099,AI_Technical,AI,Technical,2025,False,False,False,Active,1,3.03,13
202200100,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,8,2.96,101
201900101,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,9,2.95,105
202500102,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,2.8,12
202200103,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,8,2.97,90
202000104,CS_Bachelor,CS,Bachelor,2020,False,False,False,Active,15,2.82,133
202100105,AI_Bachelor,AI,Bachelor,2021,True,False,False,Active,11,2.93,117
202200106,Cyber_Technical,Cyber,Technical,2022,False,False,False,Graduated,9,2.99,105
202400107,AI_Bachelor,AI,Bachelor,2024,True,True,False,Active,3,2.96,46
202300108,AI_Technical,AI,Technical,2023,False,False,False,Active,7,2.74,79
201900109,CS_Technical,CS,Technical,2019,False,False,False,Graduated,11,2.95,105
202200110,AI_Technical,AI,Technical,2022,False,True,False,Active,8,2.96,102
202500111,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,2.91,11
202400112,Cyber_Technical,Cyber,Technical,2024,False,False,True,Active,3,2.92,40
202000113,CS_Bachelor,CS,Bachelor,2020,False,False,True,Graduated,13,2.92,135
202300114,AI_Bachelor,AI,Bachelor,2023,False,False,True,Active,7,2.87,80
202300115,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,2.98,76
202400116,AI_Technical,AI,Technical,2024,False,False,False,Active,3,3.2,46
202500117,CS_Technical,CS,Technical,2025,False,False,False,Active,1,3.2,15
202500118,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,2.71,13
202200119,AI_Technical,AI,Technical,2022,False,False,False,Graduated,9,3.04,108
202400120,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,4,2.83,48
202400121,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,4,3.24,38
202100122,AI_Technical,AI,Technical,2021,False,False,False,Graduated,10,2.95,108
202000123,AI_Technical,AI,Technical,2020,True,False,False,Graduated,11,2.9,108
202100124,Cyber_Technical,Cyber,Technical,2021,False,False,True,Graduated,9,3.11,105
202400125,AI_Technical,AI,Technical,2024,False,False,False,Active,4,2.66,46
202200126,CS_Technical,CS,Technical,2022,True,False,False,Active,8,2.92,93
202200127,AI_Technical,AI,Technical,2022,False,False,True,Active,9,2.95,99
202200128,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,8,3.01,90
202300129,AI_Technical,AI,Technical,2023,False,False,False,Active,7,3.13,76
202300130,Cyber_Bachelor,Cyber,Bachelor,2023,True,True,True,Active,7,3.01,87
202300131,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,3.15,70
202500132,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.93,15
202100133,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,10,2.86,129
202100134,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,10,3.04,132
202200135,AI_Bachelor,AI,Bachelor,2022,False,True,False,Active,9,3.16,111
202000136,CS_Bachelor,CS,Bachelor,2020,True,False,False,Graduated,14,2.92,135
202300137,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,6,3.35,69
202400138,AI_Technical,AI,Technical,2024,False,False,False,Active,3,2.93,44
202000139,CS_Bachelor,CS,Bachelor,2020,False,False,False,Graduated,15,3.05,135
202300140,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,7,3.11,75
202500141,Cyber_Bachelor,Cyber,Bachelor,2025,False,True,False,Active,1,2.57,13
201900142,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,10,2.84,105
202300143,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.84,72
202400144,CS_Technical,CS,Technical,2024,True,False,False,Active,3,2.9,37
202000145,CS_Technical,CS,Technical,2020,False,False,False,Graduated,8,3.15,105
202200146,AI_Technical,AI,Technical,2022,True,False,False,Active,9,2.9,92
202300147,AI_Technical,AI,Technical,2023,False,False,False,Active,6,2.77,76
202200148,AI_Technical,AI,Technical,2022,False,False,False,Active,10,3.07,102
202300149,CS_Bachelor,CS,Bachelor,2023,True,True,False,Active,7,3.21,84
202500150,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.58,12
202300151,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,6,2.96,68
202200152,CS_Technical,CS,Technical,2022,True,True,False,Active,10,2.98,92
201900153,Cyber_Bachelor,Cyber,Bachelor,2019,True,False,False,Graduated,15,2.88,135
202100154,AI_Bachelor,AI,Bachelor,2021,True,False,False,Active,12,2.98,129
202300155,CS_Technical,CS,Technical,2023,False,False,False,Active,6,2.93,73
201900156,AI_Bachelor,AI,Bachelor,2019,False,True,False,Graduated,15,2.95,138
202100157,CS_Bachelor,CS,Bachelor,2021,False,True,True,Active,13,2.98,132
202500158,CS_Technical,CS,Technical,2025,False,False,False,Active,1,3.8,16
202200159,Cyber_Technical,Cyber,Technical,2022,False,True,False,Graduated,9,3.02,105
201900160,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,2.85,135
202500161,Cyber_Technical,Cyber,Technical,2025,True,False,False,Active,1,2.67,15
202300162,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.93,81
202400163,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,4,2.86,49
202400164,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,4,2.97,42
202200165,Cyber_Bachelor,Cyber,Bachelor,2022,True,False,False,Active,10,2.9,105
202400166,CS_Technical,CS,Technical,2024,False,True,False,Active,4,3.28,42
202200167,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,9,3.05,105
202200168,AI_Technical,AI,Technical,2022,False,False,False,Active,9,2.96,82
202100169,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,13,2.98,130
202100170,Cyber_Technical,Cyber,Technical,2021,False,False,True,Graduated,10,2.77,105
202300171,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,5,2.91,66
202000172,AI_Bachelor,AI,Bachelor,2020,False,True,False,Graduated,14,2.97,138
202000173,Cyber_Bachelor,Cyber,Bachelor,2020,False,False,False,Graduated,15,2.96,135
202200174,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,9,2.95,107
202300175,CS_Technical,CS,Technical,2023,True,False,False,Active,5,2.83,70
202100176,AI_Technical,AI,Technical,2021,False,True,False,Graduated,8,3.07,108
202200177,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,10,2.92,96
202000178,AI_Bachelor,AI,Bachelor,2020,False,False,False,Active,14,2.87,136
202500179,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.75,15
202300180,Cyber_Bachelor,Cyber,Bachelor,2023,True,False,False,Active,7,2.98,81
202300181,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.9,63
202300182,Cyber_Technical,Cyber,Technical,2023,True,False,True,Active,6,3.04,70
202500183,Cyber_Bachelor,Cyber,Bachelor,2025,True,False,False,Active,1,2.58,15
202500184,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.77,15
201900185,CS_Technical,CS,Technical,2019,False,False,False,Graduated,10,3.21,105
202500186,CS_Bachelor,CS,Bachelor,2025,True,False,False,Active,1,2.77,13
202300187,CS_Technical,CS,Technical,2023,False,False,False,Active,6,3.06,71
201900188,Cyber_Technical,Cyber,Technical,2019,False,True,False,Graduated,10,2.71,105
202300189,Cyber_Bachelor,Cyber,Bachelor,2023,False,True,False,Active,6,3.07,78
201900190,AI_Bachelor,AI,Bachelor,2019,False,False,False,Graduated,14,3.08,138
202100191,CS_Bachelor,CS,Bachelor,2021,True,False,False,Active,11,2.95,132
202200192,Cyber_Technical,Cyber,Technical,2022,False,False,True,Active,8,2.91,99
202000193,AI_Bachelor,AI,Bachelor,2020,True,False,False,Active,13,2.95,136
202300194,AI_Technical,AI,Technical,2023,True,True,False,Active,6,2.84,79
202500195,AI_Bachelor,AI,Bachelor,2025,False,True,True,Active,1,2.51,14
202200196,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,8,2.96,99
202300197,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,5,2.85,66
202000198,AI_Bachelor,AI,Bachelor,2020,False,False,False,Graduated,14,3.04,138
202400199,AI_Technical,AI,Technical,2024,False,False,False,Active,3,3.12,37
202400200,CS_Bachelor,CS,Bachelor,2024,False,True,True,Active,3,3.12,38
202100201,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,True,Active,12,2.97,126
202200202,AI_Technical,AI,Technical,2022,False,False,False,Active,9,2.97,92
202300203,Cyber_Bachelor,Cyber,Bachelor,2023,False,True,False,Active,6,3.09,68
202400204,CS_Technical,CS,Technical,2024,False,False,False,Active,3,3.06,40
202300205,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,3.19,73
202500206,AI_Technical,AI,Technical,2025,False,False,False,Active,1,2.86,14
202300207,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,2.99,73
202300208,CS_Bachelor,CS,Bachelor,2023,True,False,False,Active,7,2.72,75
202400209,CS_Bachelor,CS,Bachelor,2024,False,True,True,Active,4,2.92,48
202200210,Cyber_Technical,Cyber,Technical,2022,True,True,False,Active,10,3.15,96
202200211,CS_Technical,CS,Technical,2022,False,False,False,Active,9,2.78,102
202200212,Cyber_Technical,Cyber,Technical,2022,False,True,True,Active,8,2.89,92
201900213,AI_Bachelor,AI,Bachelor,2019,False,True,False,Graduated,16,3.07,138
202500214,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,2.93,12
202300215,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,5,3.04,75
202500216,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,3.86,17
202300217,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,7,3.24,81
202200218,CS_Bachelor,CS,Bachelor,2022,True,False,False,Active,9,2.95,102
202300219,CS_Technical,CS,Technical,2023,False,False,False,Active,6,3.04,73
202300220,AI_Bachelor,AI,Bachelor,2023,False,False,False,Active,7,2.89,87
202200221,Cyber_Technical,Cyber,Technical,2022,False,False,False,Graduated,9,2.77,105
202200222,Cyber_Technical,Cyber,Technical,2022,False,True,False,Active,9,2.91,98
202000223,AI_Bachelor,AI,Bachelor,2020,False,False,False,Graduated,13,2.94,138
202300224,AI_Technical,AI,Technical,2023,False,False,False,Active,5,2.83,76
202400225,AI_Technical,AI,Technical,2024,False,False,False,Active,3,3.14,42
201900226,AI_Bachelor,AI,Bachelor,2019,True,False,False,Graduated,16,3.08,138
202100227,CS_Technical,CS,Technical,2021,False,False,False,Graduated,9,3.06,105
202200228,AI_Technical,AI,Technical,2022,False,False,False,Active,8,2.91,76
202500229,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,2.85,16
202200230,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,9,2.77,99
202400231,AI_Technical,AI,Technical,2024,False,False,False,Active,3,2.89,38
201900232,Cyber_Technical,Cyber,Technical,2019,False,True,False,Graduated,11,3.15,105
202200233,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,True,Active,9,3.21,93
202200234,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,9,3.05,96
202300235,Cyber_Technical,Cyber,Technical,2023,True,False,False,Active,7,3.0,67
202500236,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,3.25,16
202200237,AI_Technical,AI,Technical,2022,True,True,False,Active,9,3.06,98
202100238,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,9,3.02,105
201900239,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,10,3.05,105
202400240,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,True,Active,3,3.12,40
202100241,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,12,2.9,128
202200242,CS_Technical,CS,Technical,2022,False,False,False,Active,8,3.07,102
202500243,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.98,10
202100244,CS_Bachelor,CS,Bachelor,2021,False,True,False,Active,11,3.21,125
202400245,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,3,3.12,40
202000246,AI_Technical,AI,Technical,2020,False,False,False,Graduated,9,2.99,108
202300247,AI_Technical,AI,Technical,2023,False,False,False,Active,6,3.0,73
202500248,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.9,15
202100249,Cyber_Technical,Cyber,Technical,2021,False,False,False,Graduated,8,2.98,105
202300250,AI_Technical,AI,Technical,2023,False,False,False,Active,7,2.68,52
202100251,CS_Technical,CS,Technical,2021,False,False,False,Graduated,10,3.13,105
202200252,AI_Technical,AI,Technical,2022,False,True,False,Active,8,2.98,98
202100253,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,11,2.95,119
202500254,AI_Technical,AI,Technical,2025,False,False,False,Active,1,2.47,12
202200255,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,10,2.73,114
202100256,AI_Technical,AI,Technical,2021,False,False,False,Graduated,10,3.1,108
202000257,CS_Bachelor,CS,Bachelor,2020,False,False,False,Active,12,3.04,133
202300258,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,5,3.08,66
202200259,CS_Technical,CS,Technical,2022,False,False,False,Active,8,2.97,93
202300260,AI_Technical,AI,Technical,2023,False,False,False,Active,7,3.16,76
202300261,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,2.88,70
202000262,Cyber_Technical,Cyber,Technical,2020,False,True,False,Graduated,11,2.83,105
202200263,CS_Technical,CS,Technical,2022,False,False,False,Active,8,2.81,96
202000264,Cyber_Technical,Cyber,Technical,2020,False,False,False,Graduated,8,2.88,105
202100265,Cyber_Technical,Cyber,Technical,2021,False,False,False,Graduated,8,3.14,105
202500266,CS_Bachelor,CS,Bachelor,2025,False,False,True,Active,1,2.83,15
202200267,AI_Bachelor,AI,Bachelor,2022,False,True,False,Active,8,3.0,102
202200268,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,8,3.14,95
202100269,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,9,3.01,119
201900270,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,9,2.92,105
202400271,Cyber_Technical,Cyber,Technical,2024,True,True,False,Active,3,2.79,41
202200272,AI_Technical,AI,Technical,2022,False,False,False,Graduated,9,3.04,108
201900273,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,10,2.89,105
202300274,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.96,78
202100275,CS_Technical,CS,Technical,2021,False,True,False,Graduated,9,3.08,105
202000276,CS_Bachelor,CS,Bachelor,2020,False,False,False,Active,13,2.87,132
202200277,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,7,2.67,99
202400278,Cyber_Technical,Cyber,Technical,2024,False,False,False,Active,3,3.04,31
202400279,CS_Bachelor,CS,Bachelor,2024,True,True,False,Active,3,3.13,43
202300280,AI_Technical,AI,Technical,2023,False,False,True,Active,7,2.97,79
201900281,AI_Technical,AI,Technical,2019,False,True,False,Graduated,10,2.84,108
202000282,CS_Technical,CS,Technical,2020,False,False,False,Graduated,10,3.07,105
202000283,Cyber_Technical,Cyber,Technical,2020,False,True,False,Graduated,8,2.9,105
202200284,AI_Technical,AI,Technical,2022,False,False,False,Active,10,3.07,102
202100285,AI_Technical,AI,Technical,2021,False,False,False,Graduated,10,2.92,108
202100286,AI_Technical,AI,Technical,2021,False,False,False,Graduated,11,3.01,108
202200287,AI_Technical,AI,Technical,2022,False,False,False,Active,8,3.07,102
202500288,AI_Technical,AI,Technical,2025,True,False,False,Active,1,3.43,14
202000289,AI_Bachelor,AI,Bachelor,2020,False,False,False,Active,14,2.79,135
202500290,Cyber_Technical,Cyber,Technical,2025,False,True,False,Active,1,2.78,17
202300291,Cyber_Technical,Cyber,Technical,2023,True,False,False,Active,7,2.95,67
202100292,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,12,2.98,132
202200293,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,8,2.75,102
202200294,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,8,2.88,102
202500295,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.57,14
202000296,Cyber_Bachelor,Cyber,Bachelor,2020,True,True,False,Active,15,3.02,132
202300297,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,3.2,67
202000298,CS_Bachelor,CS,Bachelor,2020,False,False,False,Graduated,14,3.04,135
202500299,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,3.47,15
202200300,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,10,3.05,96
202000301,Cyber_Bachelor,Cyber,Bachelor,2020,False,False,False,Active,14,3.06,133
201900302,Cyber_Bachelor,Cyber,Bachelor,2019,True,False,False,Graduated,13,2.92,135
202200303,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,9,2.81,96
202200304,Cyber_Technical,Cyber,Technical,2022,True,True,False,Active,8,3.01,88
202200305,Cyber_Technical,Cyber,Technical,2022,True,False,True,Active,9,2.88,99
202100306,CS_Technical,CS,Technical,2021,True,False,False,Graduated,10,3.15,105
202400307,CS_Bachelor,CS,Bachelor,2024,False,False,False,Active,3,2.71,44
202000308,CS_Technical,CS,Technical,2020,False,True,False,Graduated,10,3.09,105
202200309,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,10,2.87,114
202200310,AI_Technical,AI,Technical,2022,False,True,False,Active,9,2.78,102
201900311,Cyber_Bachelor,Cyber,Bachelor,2019,False,True,False,Graduated,13,3.08,135
202100312,CS_Technical,CS,Technical,2021,True,True,False,Graduated,9,2.91,105
202100313,AI_Technical,AI,Technical,2021,True,False,False,Graduated,10,2.97,108
202300314,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,3.17,73
202100315,AI_Bachelor,AI,Bachelor,2021,False,True,False,Active,10,2.96,135
202400316,CS_Bachelor,CS,Bachelor,2024,True,True,False,Active,4,3.05,44
202300317,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,6,3.12,69
202000318,Cyber_Bachelor,Cyber,Bachelor,2020,False,True,False,Graduated,15,3.06,135
202300319,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,3.0,73
202200320,CS_Bachelor,CS,Bachelor,2022,True,True,False,Active,8,2.93,93
202100321,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,10,3.11,131
202300322,Cyber_Technical,Cyber,Technical,2023,False,False,True,Active,6,2.84,73
202200323,CS_Technical,CS,Technical,2022,False,False,False,Active,8,3.19,102
202500324,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,2.83,14
202300325,AI_Bachelor,AI,Bachelor,2023,False,False,False,Active,6,3.11,74
202000326,AI_Bachelor,AI,Bachelor,2020,True,False,False,Graduated,14,2.97,138
202100327,CS_Technical,CS,Technical,2021,True,False,False,Graduated,9,2.96,105
202400328,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,4,2.64,48
202400329,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,4,3.18,44
202100330,CS_Bachelor,CS,Bachelor,2021,False,True,False,Active,9,2.89,125
