student_id,plan_key,major,degree_type,admission_year,needs_rem_arabic,needs_rem_english,needs_rem_math,status,semesters_taken,final_cum_gpa,total_passed_hrs
202200038,AI_Bachelor,AI,Bachelor,2022,True,False,True,Active,8,2.9,100
201900039,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,13,2.89,135
202500040,AI_Bachelor,AI,Bachelor,2025,False,True,False,Active,1,3.07,12
202300041,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,6,3.06,76
202100042,AI_Technical,AI,Technical,2021,False,True,False,Graduated,9,2.97,108
202500043,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,3.47,15
202200044,CS_Technical,CS,Technical,2022,False,False,True,Graduated,9,3.0,105
202400045,Cyber_Technical,Cyber,Technical,2024,False,False,True,Active,4,2.62,31
202300046,Cyber_Bachelor,Cyber,Bachelor,2023,False,True,False,Active,6,3.09,70
202100047,CS_Bachelor,CS,Bachelor,2021,False,True,False,Active,11,2.96,129
202300048,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,7,2.78,76
201900049,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,3.15,135
202200050,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,10,2.73,108
202300051,CS_Bachelor,CS,Bachelor,2023,False,True,False,Active,6,2.94,64
202300052,CS_Technical,CS,Technical,2023,False,True,False,Active,7,3.27,71
202100053,Cyber_Technical,Cyber,Technical,2021,False,False,False,Graduated,9,2.96,105
202300054,AI_Technical,AI,Technical,2023,False,False,True,Active,6,2.97,71
202000055,AI_Technical,AI,Technical,2020,False,False,False,Graduated,11,2.86,108
202200056,CS_Technical,CS,Technical,2022,False,False,True,Graduated,9,3.0,105
202400057,CS_Technical,CS,Technical,2024,False,True,False,Active,3,2.9,37
202200058,CS_Technical,CS,Technical,2022,False,True,False,Graduated,9,3.06,105
202500059,AI_Bachelor,AI,Bachelor,2025,False,True,True,Active,1,2.7,16
202500060,CS_Bachelor,CS,Bachelor,2025,True,False,False,Active,1,2.8,16
202200061,CS_Technical,CS,Technical,2022,False,True,False,Active,10,2.97,99
202200062,AI_Bachelor,AI,Bachelor,2022,False,True,True,Active,9,3.01,105
202400063,CS_Technical,CS,Technical,2024,False,True,False,Active,4,3.06,52
202400064,CS_Technical,CS,Technical,2024,False,False,False,Active,4,2.98,40
202100065,AI_Technical,AI,Technical,2021,False,False,False,Graduated,10,2.89,108
202300066,CS_Bachelor,CS,Bachelor,2023,False,True,False,Active,6,2.7,72
202300067,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,6,3.07,64
201900068,AI_Bachelor,AI,Bachelor,2019,False,False,False,Graduated,15,3.08,138
202000069,AI_Bachelor,AI,Bachelor,2020,False,False,True,Graduated,14,3.09,138
202300070,AI_Technical,AI,Technical,2023,False,False,False,Active,6,3.08,59
202300071,AI_Bachelor,AI,Bachelor,2023,True,False,False,Active,6,3.1,70
202100072,CS_Technical,CS,Technical,2021,False,False,False,Graduated,11,2.87,105
202100073,CS_Technical,CS,Technical,2021,False,False,False,Graduated,10,3.09,105
202400074,AI_Technical,AI,Technical,2024,True,False,False,Active,3,2.9,43
202000075,CS_Bachelor,CS,Bachelor,2020,False,False,False,Active,13,2.77,130
201900076,AI_Technical,AI,Technical,2019,False,True,False,Graduated,10,2.89,108
202300077,CS_Technical,CS,Technical,2023,False,False,False,Active,5,2.98,75
202400078,CS_Technical,CS,Technical,2024,False,False,True,Active,4,3.07,43
202500079,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,2.49,8
201900080,CS_Bachelor,CS,Bachelor,2019,False,True,False,Graduated,13,2.9,135
202300081,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,3.19,74
202400082,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,4,2.78,45
202100083,Cyber_Technical,Cyber,Technical,2021,False,False,False,Active,11,2.76,99
202100084,Cyber_Bachelor,Cyber,Bachelor,2021,True,False,False,Active,12,2.95,133
202500085,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,2.78,16
202100086,AI_Bachelor,AI,Bachelor,2021,True,False,False,Active,12,2.88,132
202300087,CS_Technical,CS,Technical,2023,False,False,False,Active,6,3.11,80
201900088,CS_Technical,CS,Technical,2019,True,False,False,Graduated,8,2.92,105
202400089,CS_Bachelor,CS,Bachelor,2024,False,False,False,Active,4,2.95,44
202500090,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.8,16
202200091,CS_Bachelor,CS,Bachelor,2022,False,False,True,Active,7,2.87,89
202500092,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,2.34,7
202400093,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,4,2.6,48
202200094,CS_Bachelor,CS,Bachelor,2022,True,False,False,Active,9,3.22,99
202500095,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,3.02,8
202100096,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,11,2.98,125
202200097,CS_Technical,CS,Technical,2022,False,True,False,Graduated,9,3.09,105
202300098,CS_Technical,CS,Technical,2023,True,False,False,Active,5,3.09,60
202100099,CS_Technical,CS,Technical,2021,False,False,False,Graduated,8,2.95,105
202200100,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,9,2.8,99
202500101,AI_Technical,AI,Technical,2025,False,True,False,Active,1,2.56,15
202100102,AI_Bachelor,AI,Bachelor,2021,True,False,False,Active,10,2.9,132
202200103,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,True,Active,8,2.9,103
202500104,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,3.33,11
202400105,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,3,2.97,45
202500106,Cyber_Bachelor,Cyber,Bachelor,2025,False,True,True,Active,1,3.2,15
202100107,CS_Bachelor,CS,Bachelor,2021,False,False,False,Graduated,12,2.97,135
202100108,CS_Technical,CS,Technical,2021,False,False,True,Graduated,11,3.09,105
202500109,CS_Technical,CS,Technical,2025,True,False,False,Active,1,2.46,14
201900110,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,2.94,135
202500111,Cyber_Bachelor,Cyber,Bachelor,2025,False,True,True,Active,1,2.69,14
202100112,AI_Technical,AI,Technical,2021,False,True,False,Graduated,11,3.18,108
202100113,Cyber_Bachelor,Cyber,Bachelor,2021,False,True,False,Active,11,2.98,130
202200114,AI_Technical,AI,Technical,2022,False,False,True,Active,8,3.0,102
202500115,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,2.7,13
202300116,Cyber_Technical,Cyber,Technical,2023,False,True,False,Active,7,2.92,71
202400117,Cyber_Technical,Cyber,Technical,2024,False,True,True,Active,3,2.92,37
202100118,AI_Technical,AI,Technical,2021,False,False,False,Graduated,9,3.04,108
202200119,CS_Technical,CS,Technical,2022,False,True,True,Graduated,9,3.13,105
202400120,AI_Technical,AI,Technical,2024,False,False,True,Active,4,3.25,44
202100121,AI_Bachelor,AI,Bachelor,2021,False,False,True,Active,11,2.93,120
202300122,Cyber_Bachelor,Cyber,Bachelor,2023,False,True,False,Active,7,3.02,75
202200123,AI_Technical,AI,Technical,2022,False,False,False,Active,9,2.83,87
202300124,AI_Technical,AI,Technical,2023,True,False,False,Active,5,3.03,63
202300125,Cyber_Bachelor,Cyber,Bachelor,2023,False,True,False,Active,6,2.92,79
202100126,CS_Technical,CS,Technical,2021,False,False,True,Graduated,10,2.83,105
201900127,AI_Technical,AI,Technical,2019,False,False,False,Graduated,10,2.88,108
202500128,Cyber_Technical,Cyber,Technical,2025,True,False,True,Active,1,3.31,13
202300129,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,6,2.79,68
201900130,AI_Technical,AI,Technical,2019,True,False,False,Graduated,10,3.06,108
201900131,Cyber_Technical,Cyber,Technical,2019,True,False,False,Graduated,9,2.85,105
202100132,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,11,2.92,136
201900133,CS_Technical,CS,Technical,2019,False,False,False,Graduated,9,3.11,105
202000134,AI_Technical,AI,Technical,2020,False,False,False,Graduated,11,2.91,108
201900135,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,11,2.83,105
202100136,CS_Bachelor,CS,Bachelor,2021,False,False,False,Active,11,3.08,133
202500137,CS_Technical,CS,Technical,2025,True,True,False,Active,1,3.05,16
202500138,CS_Technical,CS,Technical,2025,True,True,False,Active,1,2.99,15
202300139,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,2.89,62
201900140,CS_Technical,CS,Technical,2019,False,True,False,Graduated,8,2.99,105
202400141,AI_Technical,AI,Technical,2024,True,False,False,Active,4,3.24,44
202000142,AI_Technical,AI,Technical,2020,True,False,True,Graduated,10,3.1,108
202500143,CS_Bachelor,CS,Bachelor,2025,True,True,False,Active,1,2.58,13
202500144,Cyber_Technical,Cyber,Technical,2025,False,False,False,Active,1,2.58,13
202100145,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,12,2.93,132
202400146,Cyber_Technical,Cyber,Technical,2024,False,False,False,Active,4,3.2,46
202200147,Cyber_Technical,Cyber,Technical,2022,False,True,False,Graduated,8,2.93,105
202300148,AI_Bachelor,AI,Bachelor,2023,False,False,True,Active,6,2.99,68
202400149,CS_Bachelor,CS,Bachelor,2024,False,True,True,Active,4,2.87,41
202200150,AI_Bachelor,AI,Bachelor,2022,False,False,False,Active,10,2.88,100
202500151,CS_Technical,CS,Technical,2025,True,False,True,Active,1,3.26,14
202200152,CS_Technical,CS,Technical,2022,False,True,True,Active,9,2.91,99
201900153,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,11,2.86,105
202300154,AI_Technical,AI,Technical,2023,False,False,False,Active,6,3.25,63
202300155,AI_Technical,AI,Technical,2023,False,False,False,Active,7,2.79,74
201900156,Cyber_Technical,Cyber,Technical,2019,False,False,False,Graduated,10,3.02,105
202200157,AI_Bachelor,AI,Bachelor,2022,True,True,True,Active,7,2.78,97
202400158,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,4,3.35,42
202200159,AI_Technical,AI,Technical,2022,True,True,False,Active,7,2.95,89
201900160,Cyber_Bachelor,Cyber,Bachelor,2019,False,False,False,Graduated,13,2.96,135
201900161,AI_Bachelor,AI,Bachelor,2019,False,False,False,Graduated,14,3.01,138
202300162,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,7,2.94,76
202300163,CS_Technical,CS,Technical,2023,False,True,False,Active,6,2.78,64
202500164,CS_Technical,CS,Technical,2025,False,True,False,Active,1,2.77,15
202100165,Cyber_Bachelor,Cyber,Bachelor,2021,False,True,False,Active,11,2.94,126
201900166,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,13,3.01,135
202400167,CS_Technical,CS,Technical,2024,False,False,True,Active,4,3.0,44
201900168,AI_Bachelor,AI,Bachelor,2019,True,False,False,Graduated,14,3.01,138
201900169,AI_Technical,AI,Technical,2019,False,False,False,Graduated,10,3.18,108
202200170,AI_Technical,AI,Technical,2022,False,False,True,Active,8,3.01,87
202500171,CS_Technical,CS,Technical,2025,True,False,False,Active,1,2.7,16
202400172,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,3,2.98,25
202000173,AI_Bachelor,AI,Bachelor,2020,False,True,True,Active,13,3.05,136
201900174,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,2.87,135
202400175,AI_Bachelor,AI,Bachelor,2024,True,False,False,Active,4,3.09,45
202300176,Cyber_Bachelor,Cyber,Bachelor,2023,True,False,False,Active,6,2.82,79
202200177,AI_Bachelor,AI,Bachelor,2022,False,False,False,Active,9,2.71,94
202200178,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,9,3.01,102
202500179,CS_Technical,CS,Technical,2025,False,True,False,Active,1,2.76,17
202300180,CS_Technical,CS,Technical,2023,False,False,False,Active,6,2.99,68
202200181,CS_Technical,CS,Technical,2022,False,False,False,Graduated,9,2.98,105
202500182,Cyber_Bachelor,Cyber,Bachelor,2025,False,True,False,Active,1,3.02,13
202300183,CS_Bachelor,CS,Bachelor,2023,True,False,False,Active,6,3.25,70
202300184,Cyber_Bachelor,Cyber,Bachelor,2023,True,False,False,Active,6,3.13,76
202500185,AI_Bachelor,AI,Bachelor,2025,False,False,True,Active,1,2.47,11
201900186,Cyber_Bachelor,Cyber,Bachelor,2019,False,False,True,Graduated,13,2.97,135
202500187,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,2.75,13
202500188,AI_Technical,AI,Technical,2025,False,True,False,Active,1,3.14,14
202000189,AI_Bachelor,AI,Bachelor,2020,False,False,False,Graduated,12,2.94,138
202200190,AI_Bachelor,AI,Bachelor,2022,False,True,False,Active,9,2.9,103
202400191,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,3,2.92,45
202200192,CS_Technical,CS,Technical,2022,True,False,False,Graduated,9,2.86,105
202300193,AI_Technical,AI,Technical,2023,False,True,False,Active,6,3.01,77
202500194,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,3.2,14
202100195,AI_Technical,AI,Technical,2021,False,False,False,Graduated,11,2.9,108
202400196,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,4,3.08,55
202100197,Cyber_Bachelor,Cyber,Bachelor,2021,True,False,False,Active,12,2.88,132
202500198,CS_Bachelor,CS,Bachelor,2025,True,True,False,Active,1,3.09,15
201900199,AI_Bachelor,AI,Bachelor,2019,False,False,False,Graduated,14,2.92,138
202400200,CS_Bachelor,CS,Bachelor,2024,False,False,True,Active,3,2.65,42
202500201,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,2.55,16
202100202,CS_Bachelor,CS,Bachelor,2021,False,True,False,Active,12,3.0,129
202400203,AI_Technical,AI,Technical,2024,False,False,False,Active,3,2.62,37
201900204,AI_Technical,AI,Technical,2019,True,True,False,Graduated,9,3.06,108
202300205,CS_Technical,CS,Technical,2023,False,False,False,Active,7,3.33,66
202400206,AI_Bachelor,AI,Bachelor,2024,False,True,False,Active,4,3.14,36
202400207,CS_Technical,CS,Technical,2024,False,False,False,Active,3,2.98,43
201900208,AI_Technical,AI,Technical,2019,False,False,False,Graduated,9,2.92,108
202400209,AI_Technical,AI,Technical,2024,False,False,False,Active,4,3.23,46
202500210,Cyber_Technical,Cyber,Technical,2025,False,True,False,Active,1,2.63,12
202300211,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,7,3.05,79
202500212,CS_Bachelor,CS,Bachelor,2025,False,False,True,Active,1,3.09,14
202400213,CS_Bachelor,CS,Bachelor,2024,False,True,False,Active,4,2.95,48
202100214,Cyber_Technical,Cyber,Technical,2021,False,False,True,Graduated,8,3.03,105
202400215,Cyber_Technical,Cyber,Technical,2024,False,False,False,Active,4,2.89,46
202400216,AI_Technical,AI,Technical,2024,True,False,False,Active,4,3.09,49
202200217,AI_Bachelor,AI,Bachelor,2022,True,False,False,Active,8,2.94,103
202400218,CS_Bachelor,CS,Bachelor,2024,False,True,False,Active,4,2.79,39
202300219,Cyber_Technical,Cyber,Technical,2023,False,False,False,Active,5,3.03,65
202200220,CS_Bachelor,CS,Bachelor,2022,False,False,False,Active,7,2.93,93
201900221,CS_Technical,CS,Technical,2019,False,False,False,Graduated,10,3.04,105
202200222,CS_Bachelor,CS,Bachelor,2022,True,True,True,Active,9,3.02,91
202100223,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,9,2.93,105
202400224,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,3,2.93,48
201900225,Cyber_Bachelor,Cyber,Bachelor,2019,False,True,False,Graduated,14,3.03,135
202300226,AI_Technical,AI,Technical,2023,True,False,False,Active,6,3.03,56
201900227,AI_Technical,AI,Technical,2019,True,True,False,Graduated,8,2.78,108
202100228,Cyber_Bachelor,Cyber,Bachelor,2021,False,True,False,Active,10,2.93,132
202500229,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,True,Active,1,2.91,14
202400230,CS_Technical,CS,Technical,2024,False,False,False,Active,3,2.96,40
202500231,CS_Technical,CS,Technical,2025,True,False,False,Active,1,2.82,17
202100232,CS_Technical,CS,Technical,2021,False,False,False,Graduated,10,2.83,105
202200233,Cyber_Technical,Cyber,Technical,2022,True,False,False,Active,7,2.97,99
202200234,Cyber_Bachelor,Cyber,Bachelor,2022,False,False,False,Active,10,3.04,117
202400235,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,4,2.75,46
202500236,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,True,Active,1,3.14,14
202100237,AI_Technical,AI,Technical,2021,True,False,False,Graduated,10,2.95,108
202100238,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,9,2.91,105
202400239,AI_Bachelor,AI,Bachelor,2024,False,False,True,Active,4,3.34,46
202500240,CS_Technical,CS,Technical,2025,False,False,True,Active,1,3.09,15
202500241,AI_Technical,AI,Technical,2025,False,False,True,Active,1,2.91,14
202000242,Cyber_Bachelor,Cyber,Bachelor,2020,False,True,False,Active,13,2.9,133
202300243,CS_Bachelor,CS,Bachelor,2023,True,True,False,Active,7,2.94,70
202500244,AI_Bachelor,AI,Bachelor,2025,False,True,False,Active,1,2.91,14
201900245,CS_Bachelor,CS,Bachelor,2019,False,True,False,Graduated,14,2.77,135
202400246,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,3,2.79,39
202100247,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,12,3.01,116
201900248,CS_Bachelor,CS,Bachelor,2019,False,False,False,Graduated,14,2.83,135
202200249,AI_Bachelor,AI,Bachelor,2022,False,False,True,Active,8,2.93,102
202300250,CS_Technical,CS,Technical,2023,False,False,False,Active,6,2.85,74
202200251,AI_Technical,AI,Technical,2022,False,False,False,Graduated,10,3.07,108
202500252,CS_Technical,CS,Technical,2025,False,False,True,Active,1,2.22,9
202200253,Cyber_Technical,Cyber,Technical,2022,True,True,False,Active,9,3.21,102
202000254,CS_Technical,CS,Technical,2020,False,False,False,Graduated,10,2.9,105
202000255,AI_Technical,AI,Technical,2020,False,False,True,Graduated,11,3.04,108
202000256,CS_Bachelor,CS,Bachelor,2020,False,False,False,Active,15,3.03,133
202500257,Cyber_Bachelor,Cyber,Bachelor,2025,True,False,True,Active,1,2.61,15
202200258,Cyber_Technical,Cyber,Technical,2022,False,True,False,Active,9,2.87,102
202400259,CS_Bachelor,CS,Bachelor,2024,True,False,False,Active,3,2.76,42
202000260,Cyber_Technical,Cyber,Technical,2020,False,True,False,Graduated,9,2.93,105
202300261,AI_Technical,AI,Technical,2023,True,True,False,Active,7,3.21,70
202300262,AI_Bachelor,AI,Bachelor,2023,False,False,False,Active,7,2.9,85
202400263,Cyber_Bachelor,Cyber,Bachelor,2024,False,False,False,Active,4,3.09,45
202100264,CS_Technical,CS,Technical,2021,False,False,False,Graduated,8,3.02,105
202300265,CS_Technical,CS,Technical,2023,True,False,True,Active,6,3.09,73
202000266,AI_Bachelor,AI,Bachelor,2020,False,False,False,Active,13,3.02,136
202400267,CS_Technical,CS,Technical,2024,False,False,True,Active,4,2.96,49
202300268,Cyber_Bachelor,Cyber,Bachelor,2023,False,False,False,Active,6,2.91,67
202300269,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,5,3.07,69
201900270,Cyber_Bachelor,Cyber,Bachelor,2019,False,False,False,Graduated,16,3.21,135
202200271,Cyber_Technical,Cyber,Technical,2022,False,True,False,Active,8,2.96,102
202400272,CS_Technical,CS,Technical,2024,True,True,False,Active,3,2.92,43
202300273,AI_Bachelor,AI,Bachelor,2023,False,False,True,Active,6,2.79,73
202300274,CS_Technical,CS,Technical,2023,True,False,False,Active,6,3.23,62
202200275,CS_Bachelor,CS,Bachelor,2022,False,False,True,Active,8,3.06,97
201900276,AI_Bachelor,AI,Bachelor,2019,False,False,False,Graduated,12,3.1,138
202200277,CS_Technical,CS,Technical,2022,False,False,False,Active,7,2.94,93
202100278,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,10,3.14,105
202400279,AI_Bachelor,AI,Bachelor,2024,False,False,False,Active,3,2.68,49
202300280,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.94,82
202100281,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,12,2.96,135
202000282,CS_Technical,CS,Technical,2020,False,False,False,Graduated,10,2.8,105
202400283,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,True,Active,3,2.66,47
202200284,AI_Bachelor,AI,Bachelor,2022,False,False,False,Active,9,3.02,100
202500285,Cyber_Bachelor,Cyber,Bachelor,2025,False,False,False,Active,1,2.72,15
202100286,Cyber_Technical,Cyber,Technical,2021,False,True,False,Graduated,9,2.9,105
202400287,CS_Bachelor,CS,Bachelor,2024,False,True,False,Active,4,3.24,40
202000288,CS_Technical,CS,Technical,2020,True,False,False,Graduated,9,3.11,105
202200289,AI_Technical,AI,Technical,2022,False,True,False,Active,8,2.92,99
202200290,Cyber_Technical,Cyber,Technical,2022,True,False,False,Active,8,2.87,96
202200291,AI_Technical,AI,Technical,2022,False,False,False,Active,8,2.85,93
202500292,CS_Bachelor,CS,Bachelor,2025,False,False,False,Active,1,3.57,15
202400293,CS_Technical,CS,Technical,2024,True,False,False,Active,3,2.87,34
202200294,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,7,2.87,103
202200295,CS_Technical,CS,Technical,2022,False,False,False,Graduated,9,2.96,105
202000296,AI_Technical,AI,Technical,2020,False,False,False,Graduated,10,3.06,108
202200297,AI_Bachelor,AI,Bachelor,2022,True,False,True,Active,10,2.94,106
202400298,CS_Bachelor,CS,Bachelor,2024,False,False,False,Active,4,3.24,44
202400299,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,3,2.83,32
201900300,CS_Technical,CS,Technical,2019,False,True,False,Graduated,8,3.0,105
202300301,CS_Technical,CS,Technical,2023,False,False,False,Active,6,3.16,60
202200302,CS_Technical,CS,Technical,2022,False,False,False,Active,9,2.89,93
202400303,Cyber_Technical,Cyber,Technical,2024,False,True,False,Active,4,2.7,40
202100304,CS_Bachelor,CS,Bachelor,2021,False,False,True,Active,12,2.99,129
202400305,AI_Technical,AI,Technical,2024,False,False,False,Active,4,3.06,40
202300306,CS_Bachelor,CS,Bachelor,2023,False,False,True,Active,6,2.68,62
202400307,Cyber_Bachelor,Cyber,Bachelor,2024,False,True,False,Active,4,2.82,42
202400308,Cyber_Technical,Cyber,Technical,2024,False,False,True,Active,3,2.88,40
202300309,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,7,2.88,91
201900310,AI_Technical,AI,Technical,2019,False,True,True,Graduated,11,3.04,108
202500311,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,2.74,14
202500312,AI_Technical,AI,Technical,2025,False,False,False,Active,1,3.09,15
202100313,AI_Bachelor,AI,Bachelor,2021,False,False,False,Active,10,3.1,120
202200314,Cyber_Bachelor,Cyber,Bachelor,2022,False,True,False,Active,8,2.89,94
202100315,CS_Technical,CS,Technical,2021,False,False,False,Graduated,9,2.96,105
202000316,AI_Bachelor,AI,Bachelor,2020,True,True,False,Graduated,12,2.84,138
202200317,AI_Bachelor,AI,Bachelor,2022,True,False,True,Active,9,2.97,109
202200318,AI_Technical,AI,Technical,2022,True,False,False,Active,8,2.99,87
202500319,Cyber_Technical,Cyber,Technical,2025,False,True,False,Active,1,3.36,14
202300320,CS_Bachelor,CS,Bachelor,2023,False,False,False,Active,6,3.0,70
202000321,Cyber_Bachelor,Cyber,Bachelor,2020,False,False,False,Graduated,12,2.83,135
202200322,Cyber_Technical,Cyber,Technical,2022,False,False,False,Active,9,2.94,102
202300323,Cyber_Technical,Cyber,Technical,2023,True,False,True,Active,7,3.06,71
202300324,AI_Technical,AI,Technical,2023,False,False,False,Active,5,3.18,68
202500325,AI_Bachelor,AI,Bachelor,2025,False,False,False,Active,1,3.45,16
201900326,CS_Technical,CS,Technical,2019,False,False,False,Graduated,10,2.85,105
202100327,Cyber_Bachelor,Cyber,Bachelor,2021,False,False,False,Active,9,2.94,126
202200328,Cyber_Bachelor,Cyber,Bachelor,2022,True,False,False,Active,9,3.02,100
202000329,CS_Bachelor,CS,Bachelor,2020,True,False,False,Active,14,2.83,133
202100330,AI_Technical,AI,Technical,2021,False,False,False,Graduated,11,3.07,108
202500331,CS_Technical,CS,Technical,2025,False,False,False,Active,1,2.8,14
